hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,agent,company,days_in_waiting_list,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
City Hotel,0,0,2016,January,2,7,0,1,0,2.0,0,BB,FRA,Online TA,TA/TO,0,0,0,B,B,0,9.0,,0,0,0,Check-Out,2016-01-08
City Hotel,1,5,2016,January,2,7,0,1,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,0,Canceled,2016-01-04
City Hotel,0,2,2016,January,2,7,0,3,2,0.0,0,BB,IND,Online TA,TA/TO,0,0,0,B,B,1,9.0,,0,0,0,Check-Out,2016-01-10
City Hotel,0,6,2016,January,2,7,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,0,Check-Out,2016-01-10
City Hotel,1,2,2016,January,2,7,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,1,No-Show,2016-01-07
City Hotel,0,2,2016,January,2,7,0,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,B,B,0,9.0,,0,0,0,Check-Out,2016-01-10
City Hotel,0,6,2016,January,2,7,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,0,Check-Out,2016-01-10
City Hotel,1,23,2016,January,2,7,1,3,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,2,Canceled,2015-12-15
City Hotel,1,12,2016,January,2,7,2,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,0,Canceled,2016-01-03
City Hotel,0,1,2016,January,2,8,0,2,2,0.0,0,SC,BEL,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,1,Check-Out,2016-01-10
City Hotel,0,14,2016,January,2,8,1,2,1,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,0,Check-Out,2016-01-11
City Hotel,0,12,2016,January,2,8,1,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,1,Check-Out,2016-01-11
City Hotel,0,2,2016,January,2,8,1,2,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,1,1,Check-Out,2016-01-11
City Hotel,0,1,2016,January,2,8,1,2,2,0.0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,0,Check-Out,2016-01-11
City Hotel,0,126,2016,January,2,8,2,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,8.0,,0,0,1,Check-Out,2016-01-12
City Hotel,0,7,2016,January,2,8,2,3,2,0.0,0,BB,MAR,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,0,Check-Out,2016-01-13
City Hotel,0,8,2016,January,2,8,2,3,2,0.0,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,15.0,,0,0,0,Check-Out,2016-01-13
City Hotel,1,29,2016,January,2,8,2,5,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,B,0,9.0,,0,0,1,Canceled,2016-01-03
City Hotel,1,29,2016,January,2,8,2,5,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,B,0,9.0,,0,0,1,Canceled,2016-01-03
City Hotel,0,1,2016,January,2,8,0,0,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,1,Check-Out,2016-01-08
City Hotel,0,3,2016,January,2,8,0,1,2,0.0,0,SC,PER,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,0,Check-Out,2016-01-09
City Hotel,0,3,2016,January,2,8,0,1,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,0,Check-Out,2016-01-09
City Hotel,0,4,2016,January,2,8,0,1,2,0.0,1,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,9.0,,0,1,2,Check-Out,2016-01-09
City Hotel,0,1,2016,January,2,8,0,1,1,1.0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,1,9.0,,0,0,0,Check-Out,2016-01-09
City Hotel,0,3,2016,January,2,8,0,1,2,0.0,0,SC,PER,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,0,Check-Out,2016-01-09
City Hotel,0,4,2016,January,2,8,0,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,1,Check-Out,2016-01-10
City Hotel,0,4,2016,January,2,9,0,1,2,0.0,1,SC,BEL,Online TA,TA/TO,0,0,0,A,A,1,9.0,,0,0,1,Check-Out,2016-01-10
City Hotel,1,5,2016,January,2,9,0,1,1,0.0,0,BB,VEN,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,0,Canceled,2016-01-05
City Hotel,0,2,2016,January,2,9,0,1,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,0,Check-Out,2016-01-10
City Hotel,0,17,2016,January,2,9,1,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,155.0,,0,0,1,Check-Out,2016-01-11
City Hotel,1,3,2016,January,2,9,1,1,2,0.0,0,SC,UKR,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,0,Canceled,2016-01-06
City Hotel,1,3,2016,January,2,9,1,1,2,0.0,0,BB,AGO,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,1,Canceled,2016-01-08
City Hotel,0,2,2016,January,2,9,0,1,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,1,Check-Out,2016-01-10
City Hotel,0,22,2016,January,2,9,2,1,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,0,Check-Out,2016-01-12
City Hotel,0,18,2016,January,2,9,2,2,2,0.0,0,BB,POL,Direct,Direct,0,0,0,D,D,0,14.0,,0,0,1,Check-Out,2016-01-13
City Hotel,1,26,2016,January,2,9,2,4,1,1.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,14.0,,0,0,1,Canceled,2015-12-21
City Hotel,1,29,2016,January,2,9,2,4,1,1.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,14.0,,0,0,0,Canceled,2015-12-11
City Hotel,0,3,2016,January,3,10,0,0,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,1,Check-Out,2016-01-10
City Hotel,0,27,2016,January,3,10,1,0,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,1,Check-Out,2016-01-11
City Hotel,0,4,2016,January,3,10,1,0,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,0,Check-Out,2016-01-11
City Hotel,0,4,2016,January,3,10,1,0,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,0,Check-Out,2016-01-11
City Hotel,0,4,2016,January,3,10,1,0,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,0,Check-Out,2016-01-11
City Hotel,0,4,2016,January,3,10,2,0,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,1,Check-Out,2016-01-12
City Hotel,0,18,2016,January,3,10,2,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,155.0,,0,0,1,Check-Out,2016-01-13
City Hotel,0,12,2016,January,3,10,2,1,1,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,7.0,,0,0,0,Check-Out,2016-01-13
City Hotel,0,7,2016,January,3,10,2,1,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,1,Check-Out,2016-01-13
City Hotel,1,79,2016,January,3,10,2,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,28.0,,0,0,0,No-Show,2016-01-10
City Hotel,0,5,2016,January,3,10,2,2,2,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,A,A,0,11.0,,0,0,0,Check-Out,2016-01-14
City Hotel,0,9,2016,January,3,10,2,2,2,0.0,0,BB,FIN,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,1,Check-Out,2016-01-14
City Hotel,1,8,2016,January,3,10,4,6,1,0.0,0,BB,SAU,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,0,No-Show,2016-01-10
City Hotel,0,6,2016,January,3,10,6,14,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,1,Check-Out,2016-01-30
City Hotel,1,4,2016,January,3,10,6,14,1,0.0,0,BB,AGO,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,1,No-Show,2016-01-10
City Hotel,0,12,2016,January,3,10,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,7.0,,0,0,0,Check-Out,2016-01-17
City Hotel,0,23,2016,January,3,11,1,0,1,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,11.0,,0,0,0,Check-Out,2016-01-12
City Hotel,0,23,2016,January,3,11,1,0,2,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,11.0,,0,0,0,Check-Out,2016-01-12
City Hotel,0,5,2016,January,3,11,1,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,9.0,,0,0,1,Check-Out,2016-01-14
City Hotel,1,7,2016,January,3,11,2,5,1,0.0,0,BB,ZAF,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,0,No-Show,2016-01-11
City Hotel,1,12,2016,January,3,12,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,0,Canceled,2016-01-07
City Hotel,1,0,2016,January,3,12,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,,,0,0,0,Canceled,2016-01-12
City Hotel,0,6,2016,January,3,12,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,1,1,Check-Out,2016-01-13
City Hotel,0,37,2016,January,3,12,0,2,2,0.0,10,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,9.0,,0,0,1,Check-Out,2016-01-14
City Hotel,0,8,2016,January,3,12,0,2,1,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,0,Check-Out,2016-01-14
City Hotel,0,6,2016,January,3,12,0,2,2,0.0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,2,Check-Out,2016-01-14
City Hotel,1,18,2016,January,3,12,0,2,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,0,Canceled,2016-01-01
City Hotel,1,11,2016,January,3,12,0,2,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,0,Canceled,2016-01-01
City Hotel,0,6,2016,January,3,12,0,2,2,0.0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,2,Check-Out,2016-01-14
City Hotel,0,33,2016,January,3,12,0,4,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,7.0,,0,0,0,Check-Out,2016-01-16
City Hotel,1,36,2016,January,3,12,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,7.0,,0,0,0,Canceled,2015-12-10
City Hotel,0,24,2016,January,3,12,0,4,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,2,Check-Out,2016-01-16
City Hotel,0,9,2016,January,3,12,0,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,1,Check-Out,2016-01-16
City Hotel,1,16,2016,January,3,12,4,10,2,2.0,0,BB,AGO,Direct,Direct,0,0,0,E,E,0,14.0,,0,0,0,No-Show,2016-01-12
City Hotel,1,8,2016,January,3,12,6,18,1,0.0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,0,No-Show,2016-01-12
City Hotel,0,6,2016,January,3,12,0,2,2,0.0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,2,Check-Out,2016-01-14
City Hotel,0,6,2016,January,3,12,0,2,2,0.0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,3,Check-Out,2016-01-14
City Hotel,1,4,2016,January,3,13,0,1,2,0.0,0,SC,PRT,Direct,Direct,0,0,0,A,A,0,,,0,0,0,No-Show,2016-01-13
City Hotel,1,35,2016,January,3,13,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,0,Canceled,2015-12-16
City Hotel,0,8,2016,January,3,13,0,3,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,0,Check-Out,2016-01-16
City Hotel,0,17,2016,January,3,13,0,4,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,7.0,,0,0,0,Check-Out,2016-01-17
City Hotel,1,17,2016,January,3,13,4,10,1,0.0,0,BB,AGO,Direct,Direct,0,0,0,A,A,0,14.0,,0,0,0,No-Show,2016-01-13
City Hotel,1,9,2016,January,3,13,4,12,2,0.0,0,SC,ECU,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,1,No-Show,2016-01-13
City Hotel,0,7,2016,January,3,13,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,1,Check-Out,2016-01-14
City Hotel,1,1,2016,January,3,14,0,1,1,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,10.0,,0,0,0,No-Show,2016-01-14
City Hotel,1,4,2016,January,3,14,0,1,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,0,Canceled,2016-01-13
City Hotel,1,1,2016,January,3,14,0,1,1,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,10.0,,0,0,0,No-Show,2016-01-14
City Hotel,1,10,2016,January,3,14,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,0,Canceled,2016-01-11
City Hotel,1,9,2016,January,3,14,0,2,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,0,Canceled,2016-01-08
City Hotel,1,9,2016,January,3,14,0,2,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,0,Canceled,2016-01-08
City Hotel,0,40,2016,January,3,14,0,3,0,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,B,B,1,9.0,,0,0,1,Check-Out,2016-01-17
City Hotel,1,43,2016,January,3,14,0,3,2,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,B,B,0,9.0,,0,0,0,Canceled,2015-12-10
City Hotel,0,40,2016,January,3,14,0,3,0,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,B,B,0,9.0,,0,0,1,Check-Out,2016-01-17
City Hotel,0,40,2016,January,3,14,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,B,B,0,9.0,,0,0,1,Check-Out,2016-01-17
City Hotel,0,40,2016,January,3,14,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,B,B,0,9.0,,0,0,1,Check-Out,2016-01-17
City Hotel,1,43,2016,January,3,14,0,3,2,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,B,B,0,9.0,,0,0,0,Canceled,2015-12-11
City Hotel,1,43,2016,January,3,14,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,B,B,0,9.0,,0,0,0,Canceled,2015-12-10
City Hotel,1,43,2016,January,3,14,0,3,2,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,B,B,0,9.0,,0,0,0,Canceled,2015-12-10
City Hotel,1,43,2016,January,3,14,0,3,2,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,B,B,0,9.0,,0,0,1,Canceled,2015-12-11
City Hotel,0,40,2016,January,3,14,0,3,0,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,B,B,0,9.0,,0,0,1,Check-Out,2016-01-17
City Hotel,1,43,2016,January,3,14,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,B,B,0,9.0,,0,0,1,Canceled,2015-12-11
City Hotel,0,40,2016,January,3,14,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,B,B,0,9.0,,0,0,1,Check-Out,2016-01-17
City Hotel,1,38,2016,January,3,14,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,1,Canceled,2016-01-11
City Hotel,1,10,2016,January,3,14,1,3,1,0.0,0,BB,ZAF,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,0,No-Show,2016-01-14
City Hotel,0,40,2016,January,3,14,1,3,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,1,Check-Out,2016-01-18
City Hotel,1,18,2016,January,3,14,4,10,1,0.0,0,BB,AGO,Direct,Direct,0,0,0,A,A,0,14.0,,0,0,0,No-Show,2016-01-14
City Hotel,1,18,2016,January,3,14,4,10,1,0.0,0,BB,AGO,Direct,Direct,0,0,0,A,A,0,14.0,,0,0,0,No-Show,2016-01-14
City Hotel,1,18,2016,January,3,14,4,10,1,0.0,0,SC,AGO,Direct,Direct,0,0,0,A,A,0,14.0,,0,0,0,No-Show,2016-01-14
City Hotel,1,12,2016,January,3,15,0,1,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,3,9.0,,0,0,0,Canceled,2016-01-03
City Hotel,1,10,2016,January,3,15,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,0,Canceled,2016-01-11
City Hotel,0,14,2016,January,3,15,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,1,Check-Out,2016-01-16
City Hotel,1,10,2016,January,3,15,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,0,Canceled,2016-01-11
City Hotel,0,11,2016,January,3,15,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,1,Check-Out,2016-01-17
City Hotel,1,30,2016,January,3,15,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,F,F,0,9.0,,0,0,1,Canceled,2015-12-16
City Hotel,0,9,2016,January,3,15,0,2,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,1,Check-Out,2016-01-17
City Hotel,0,11,2016,January,3,15,0,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,B,B,0,14.0,,0,0,1,Check-Out,2016-01-17
City Hotel,0,13,2016,January,3,15,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,2,Check-Out,2016-01-17
City Hotel,0,12,2016,January,3,15,0,2,2,0.0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,1,Check-Out,2016-01-17
City Hotel,1,30,2016,January,3,15,0,2,2,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,F,F,2,9.0,,0,0,1,Canceled,2015-12-29
City Hotel,0,12,2016,January,3,15,0,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,B,B,1,14.0,,0,0,1,Check-Out,2016-01-17
City Hotel,0,14,2016,January,3,15,0,2,1,0.0,0,BB,IND,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,2,Check-Out,2016-01-17
City Hotel,1,10,2016,January,3,15,0,2,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,1,Canceled,2016-01-10
City Hotel,0,9,2016,January,3,15,1,2,1,0.0,0,BB,ECU,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,2,Check-Out,2016-01-18
City Hotel,0,18,2016,January,3,15,0,2,3,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,D,0,14.0,,0,0,2,Check-Out,2016-01-17
City Hotel,0,9,2016,January,3,15,1,2,2,0.0,0,BB,DZA,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,1,Check-Out,2016-01-18
City Hotel,0,16,2016,January,3,15,1,2,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,1,Check-Out,2016-01-18
City Hotel,0,12,2016,January,3,15,1,2,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,1,Check-Out,2016-01-18
City Hotel,0,38,2016,January,3,15,1,2,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,7.0,,0,0,0,Check-Out,2016-01-18
City Hotel,1,11,2016,January,3,15,1,2,2,0.0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,0,Canceled,2016-01-05
City Hotel,1,9,2016,January,3,15,1,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,0,Canceled,2016-01-06
City Hotel,1,43,2016,January,3,15,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,7.0,,0,0,0,Canceled,2015-12-08
City Hotel,1,12,2016,January,3,15,2,2,2,0.0,0,SC,OMN,Online TA,TA/TO,0,0,0,A,A,2,9.0,,0,0,0,No-Show,2016-01-15
City Hotel,1,11,2016,January,3,15,2,2,0,2.0,0,BB,OMN,Online TA,TA/TO,0,0,0,B,B,0,9.0,,0,0,0,Canceled,2016-01-11
City Hotel,1,12,2016,January,3,15,2,2,2,1.0,0,SC,OMN,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,0,Canceled,2016-01-10
City Hotel,0,18,2016,January,3,15,2,3,2,2.0,0,BB,IRQ,Online TA,TA/TO,0,0,0,F,F,1,9.0,,0,0,0,Check-Out,2016-01-20
City Hotel,0,18,2016,January,3,15,2,3,2,0.0,0,BB,IRQ,Online TA,TA/TO,0,0,0,A,A,1,9.0,,0,0,1,Check-Out,2016-01-20
City Hotel,1,18,2016,January,3,15,2,5,2,0.0,0,BB,KOR,Online TA,TA/TO,0,0,0,D,D,0,9.0,,0,0,0,Canceled,2015-12-28
City Hotel,0,24,2016,January,3,15,2,6,1,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,8.0,,0,0,1,Check-Out,2016-01-23
City Hotel,1,10,2016,January,3,15,8,22,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,1,Canceled,2016-01-12
City Hotel,1,1,2016,January,3,16,0,1,3,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,14.0,14.0,0,0,0,No-Show,2016-01-16
City Hotel,1,31,2016,January,3,16,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,0,Canceled,2015-12-22
City Hotel,1,32,2016,January,3,16,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,0,Canceled,2016-01-09
City Hotel,0,13,2016,January,3,16,0,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,9.0,,0,0,1,Check-Out,2016-01-17
City Hotel,0,42,2016,January,3,16,0,1,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,1,Check-Out,2016-01-17
City Hotel,0,18,2016,January,3,16,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,1,Check-Out,2016-01-17
City Hotel,0,28,2016,January,3,16,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,1,Check-Out,2016-01-17
City Hotel,1,2,2016,January,3,16,0,1,1,0.0,0,BB,PRT,Complementary,Direct,0,0,0,A,F,2,,45.0,0,0,1,Canceled,2016-01-16
City Hotel,0,13,2016,January,3,16,0,1,2,0.0,0,SC,AGO,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,1,Check-Out,2016-01-17
City Hotel,0,41,2016,January,3,16,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,9.0,,0,1,1,Check-Out,2016-01-17
City Hotel,1,92,2016,January,3,16,1,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,8.0,,0,0,1,Canceled,2016-01-11
City Hotel,1,4,2016,January,3,16,1,1,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,0,Canceled,2016-01-12
City Hotel,0,42,2016,January,3,16,2,1,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,1,Check-Out,2016-01-19
City Hotel,1,34,2016,January,3,16,2,1,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,1,Canceled,2016-01-05
City Hotel,1,7,2016,January,3,16,2,1,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,0,Canceled,2016-01-13
City Hotel,0,42,2016,January,3,16,2,1,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,1,Check-Out,2016-01-19
City Hotel,1,11,2016,January,3,16,2,1,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,0,Canceled,2016-01-10
City Hotel,0,18,2016,January,3,16,2,2,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,11.0,,0,0,0,Check-Out,2016-01-20
City Hotel,0,12,2016,January,3,16,2,3,1,0.0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,A,0,15.0,,0,0,0,Check-Out,2016-01-21
City Hotel,1,8,2016,January,3,16,2,5,2,0.0,0,BB,FIN,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,0,Canceled,2016-01-08
City Hotel,0,12,2016,January,3,16,2,5,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,1,Check-Out,2016-01-23
City Hotel,1,9,2016,January,3,16,4,11,1,0.0,0,BB,MOZ,Online TA,TA/TO,0,0,0,A,A,2,9.0,,0,0,0,Canceled,2016-01-07
City Hotel,1,7,2016,January,3,16,2,1,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,0,Canceled,2016-01-13
City Hotel,0,149,2016,January,4,17,2,2,1,0.0,0,BB,EGY,Offline TA/TO,TA/TO,0,0,0,A,A,7,19.0,,63,0,0,Check-Out,2016-01-21
City Hotel,0,149,2016,January,4,17,2,3,1,0.0,0,BB,EGY,Offline TA/TO,TA/TO,0,0,0,A,A,4,19.0,,63,0,0,Check-Out,2016-01-22
City Hotel,0,10,2016,January,4,17,2,5,2,0.0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,1,2,Check-Out,2016-01-24
City Hotel,0,38,2016,January,4,17,2,5,1,0.0,0,BB,RUS,Direct,Direct,0,0,0,A,A,0,14.0,,0,0,0,Check-Out,2016-01-24
